time,open,high,low,close,volume
2017-11-10,124.71,124.84,123.96,114.071330308,11980950.0
2017-11-13,124.8,124.81,124.31,114.310319396,5880784.0
2017-11-14,124.77,125.24,124.77,115.08243799,6195891.0
2017-11-15,126.06,126.67,125.64,116.33253476,9568163.0
2017-11-16,126.01,126.33,125.45,115.321427078,5894944.0
2017-11-17,126.07,126.44,125.96,116.176272664,6938792.0
2017-11-20,125.91,126.38,125.91,116.130313224,4232349.0
2017-11-21,127.09,127.29,126.31,116.497988745,5818422.0
2017-11-22,126.62,127.2,126.51,116.874856154,4140708.0
2017-11-24,126.93,127.03,126.69,116.553140073,3141388.0
2017-11-27,126.86,127.05,126.42,116.387686089,6079853.0
2017-11-28,126.77,127.18,126.47,116.543948185,5983021.0
2017-11-29,125.56,125.68,125.1,115.394962183,14547146.0
2017-11-30,125.31,125.52,124.44,115.008902886,9630008.0
2017-12-01,125.87,127.69,125.1,116.557463937,24583127.0
2017-12-04,125.92,126.67,125.81,116.612726267,9609316.0
2017-12-05,126.47,127.5,126.45,117.19298073,10958930.0
2017-12-06,127.87,128.23,127.66,117.598237815,11834449.0
2017-12-07,127.93,128.1,126.3,116.677198985,13056807.0
2017-12-08,126.59,126.74,126.24,116.686409373,4786306.0
2017-12-11,126.86,127.09,126.41,116.446939277,3863802.0
2017-12-12,126.17,126.41,125.67,116.400887336,7502439.0
2017-12-13,126.81,127.39,126.59,117.275874224,8532859.0
2017-12-14,127.05,127.98,126.79,117.773235193,6884986.0
2017-12-15,127.81,128.59,127.56,118.215333831,7239398.0
2017-12-18,127.97,128.0,126.91,117.1377184,7239706.0
2017-12-19,126.32,126.38,125.07,115.61800433,11045782.0
2017-12-20,124.31,124.71,123.95,114.337760357,10005783.0
2017-12-21,124.03,124.86,124.0,115.002344214,7026878.0
2017-12-22,124.7,124.84,124.53,115.159249499,3974571.0
2017-12-26,124.98,125.53,124.97,115.500749237,3168442.0
2017-12-27,125.71,126.98,125.7,117.005194029,9059659.0
2017-12-28,126.53,126.83,126.37,116.90366708,5297264.0
2017-12-29,126.5,127.12,126.48,117.088261533,7580515.0
2018-01-02,126.49,126.51,125.07,115.82378953,16238206.0
2018-01-03,126.0,126.2,125.49,116.377572889,8605121.0
2018-01-04,125.65,126.16,125.37,116.359113443,9217876.0
2018-01-05,125.87,126.18,125.36,116.026843428,10915437.0
2018-01-08,125.99,126.03,125.17,115.953005647,8850576.0
2018-01-09,124.81,124.83,123.81,114.402412242,16226402.0
2018-01-10,122.81,123.93,122.66,114.263966402,14302604.0
2018-01-11,123.51,124.59,123.31,114.734682257,12511001.0
2018-01-12,124.1,124.79,123.91,114.928506433,9987129.0
2018-01-16,125.17,125.28,124.56,115.40845201,9125890.0
2018-01-17,125.08,125.64,124.6,115.251546725,8326973.0
2018-01-18,123.93,124.27,123.54,114.180898898,10843892.0
2018-01-19,123.4,123.56,122.98,113.580966926,11374309.0
2018-01-22,123.45,123.71,122.99,113.691723598,8985125.0
2018-01-23,123.81,124.2,123.24,114.180898898,12325687.0
2018-01-24,122.85,123.13,122.54,113.562507481,9038909.0
2018-01-25,123.16,124.15,122.8,114.494709468,12173297.0
2018-01-26,123.88,123.91,123.1,114.070142226,6462945.0
2018-01-29,122.97,122.97,122.3,113.276386078,12223038.0
2018-01-30,122.28,122.37,121.7,112.611846048,12064454.0
2018-01-31,122.87,122.93,121.94,113.276386078,18045079.0
2018-02-01,122.48,122.53,120.63,111.637695894,18632780.0
2018-02-02,120.15,120.26,119.24,110.601786868,23944423.0
2018-02-05,119.17,121.82,118.64,111.646945081,28606241.0
2018-02-06,120.42,120.87,119.72,110.953256002,10935439.0
2018-02-07,120.13,120.33,118.56,109.8988486,16271063.0
2018-02-08,118.01,119.18,117.85,109.77860916,15155094.0
2018-02-09,118.11,119.09,117.79,109.08492008,15661576.0
2018-02-12,118.56,119.3,118.19,109.565877842,10944598.0
2018-02-13,118.61,119.01,118.39,110.056084792,8157569.0
2018-02-14,118.46,118.54,117.47,108.835192012,12043313.0
2018-02-15,118.19,118.8,117.99,109.205159521,8222416.0
2018-02-16,119.04,119.21,118.34,109.797107535,8454089.0
2018-02-20,118.28,118.51,117.78,109.316149773,8268822.0
2018-02-21,118.24,118.29,116.51,107.975017553,12054315.0
2018-02-22,117.24,117.66,117.0,108.298739123,9317852.0
2018-02-23,117.88,118.31,117.72,109.260654647,9072850.0
2018-02-26,118.68,118.91,118.04,109.297651398,8771646.0
2018-02-27,118.52,118.66,117.26,109.140415207,12525659.0
2018-02-28,118.47,118.83,118.25,109.834104286,9311606.0
2018-03-01,118.43,119.62,118.15,110.582346925,12287700.0
2018-03-02,118.85,118.93,118.12,109.683378801,10064302.0
2018-03-05,118.75,118.8,117.63,109.386811998,5658174.0
2018-03-06,118.36,118.68,118.12,109.488756837,5452045.0
2018-03-07,118.57,118.68,117.96,109.368276573,4461757.0
2018-03-08,118.31,118.99,118.26,109.99848103,7086716.0
2018-03-09,117.99,118.27,117.59,109.275599446,6570366.0
2018-03-12,118.31,118.66,118.19,109.905803904,5801739.0
2018-03-13,118.31,119.37,118.19,110.461866661,7455302.0
2018-03-14,119.4,120.4,119.37,111.434976486,10175049.0
2018-03-15,120.17,120.49,119.93,111.434976486,6757935.0
2018-03-16,119.8,120.01,119.55,111.036464843,6084329.0
2018-03-19,119.21,119.97,119.2,110.684291764,8491173.0
2018-03-20,118.91,119.22,118.83,110.239441558,5445971.0
2018-03-21,118.66,119.42,118.11,110.359921822,9742409.0
2018-03-22,120.31,120.82,119.67,111.453511911,12136574.0
2018-03-23,119.68,120.31,119.62,111.370102497,7250408.0
2018-03-26,120.0,120.45,119.67,110.943787717,8237947.0
2018-03-27,119.83,121.12,119.81,112.130054932,9168508.0
2018-03-28,121.45,121.64,120.95,112.426621736,7412538.0
2018-03-29,121.54,122.29,121.51,112.97341678,9694323.0
2018-04-02,121.35,122.36,121.16,113.196244101,12036489.0
2018-04-03,121.36,121.48,120.83,112.323217604,9855032.0
2018-04-04,121.35,121.46,120.6,112.091029706,6654312.0
2018-04-05,120.1,120.27,119.77,111.255153273,7603733.0
2018-04-06,120.66,121.15,120.22,112.471817859,8831225.0
2018-04-09,120.64,121.3,120.35,112.657568178,6307525.0
2018-04-10,121.2,121.38,120.78,112.453242827,6048601.0
2018-04-11,121.85,121.89,121.27,112.852606012,5901296.0
2018-04-12,121.04,121.07,120.41,112.026017095,6622829.0
2018-04-13,120.52,121.13,120.5,112.286067541,4963954.0
2018-04-16,120.23,120.97,120.18,112.323217604,4491254.0
2018-04-17,120.92,121.58,120.82,112.62970563,5590360.0
2018-04-18,121.29,121.34,120.28,111.728816585,8138401.0
2018-04-19,119.42,119.53,118.81,110.818640024,9875870.0
2018-04-20,118.89,119.13,118.43,110.019913655,7579370.0
2018-04-23,118.33,118.62,118.08,110.047776203,7073216.0
2018-04-24,118.21,118.45,117.76,109.546250343,8190786.0
2018-04-25,117.41,117.65,116.94,108.812536584,6603780.0
2018-04-26,117.73,118.13,117.59,109.57411289,6528572.0
2018-04-27,118.47,118.95,118.44,110.41927684,5402102.0
2018-04-30,119.08,119.56,118.94,110.614314674,8321071.0
2018-05-01,118.77,118.84,118.23,110.216886079,7979321.0
2018-05-02,118.64,118.87,118.26,110.095881137,4644051.0
2018-05-03,118.84,119.31,118.68,110.589208977,6345335.0
2018-05-04,119.23,119.23,118.49,110.756754282,4283487.0
2018-05-07,118.97,119.02,118.74,110.579900905,3647906.0
2018-05-08,118.55,119.0,118.3,110.477512108,6091243.0
2018-05-09,118.12,118.42,117.98,109.816638963,7832538.0
2018-05-10,118.55,118.98,118.35,110.700905847,7101525.0
2018-05-11,119.32,119.36,118.82,110.980148021,4273364.0
2018-05-14,118.8,118.99,118.59,110.393739456,4996183.0
2018-05-15,117.56,117.58,116.7,109.137149673,12901003.0
2018-05-16,117.42,117.53,116.79,108.718286412,6518040.0
2018-05-17,116.63,116.82,116.09,108.169110136,7330707.0
