time,open,high,low,close,volume
2017-11-10,106.0,106.0307,105.79,99.0610786793,1861954.0
2017-11-13,105.91,105.96,105.77,99.0142766956,868580.0
2017-11-14,105.81,106.0,105.79,99.1546826466,1629226.0
2017-11-15,106.28,106.35,106.085,99.5103777227,1933134.0
2017-11-16,106.14,106.2,106.02,99.2576470108,1749220.0
2017-11-17,106.23,106.28,106.1,99.3886925651,941512.0
2017-11-20,106.05,106.15,105.95,99.2295658205,1153378.0
2017-11-21,106.18,106.23,105.95,99.248286614,835610.0
2017-11-22,106.14,106.42,106.1,99.5665401031,1657908.0
2017-11-24,106.27,106.34,106.235,99.4822965325,614375.0
2017-11-27,106.33,106.4236,106.19,99.5478193096,1927505.0
2017-11-28,106.51,106.545,106.28,99.5665401031,1386944.0
2017-11-29,106.02,106.08,105.88,99.248286614,3193599.0
2017-11-30,105.96,106.01,105.59,98.9393935217,3306445.0
2017-12-01,105.7,106.34,105.5,99.3041597582,4341543.0
2017-12-04,105.65,105.88,105.64,99.2572872198,2356429.0
2017-12-05,105.71,105.99,105.69,99.3322832812,1586008.0
2017-12-06,106.2,106.31,106.16,99.53852245,1459045.0
2017-12-07,106.18,106.265,105.8634,99.3604068042,1953408.0
2017-12-08,105.97,106.02,105.83,99.2854107429,2519666.0
2017-12-11,105.97,106.02,105.81,99.2197891892,702208.0
2017-12-12,105.74,105.76,105.6,99.1354186201,2557740.0
2017-12-13,105.9,106.22,105.79,99.53852245,1477764.0
2017-12-14,105.99,106.23,105.86,99.5010244193,982369.0
2017-12-15,105.98,106.17,105.92,99.4822754039,1845221.0
2017-12-18,106.03,106.06,105.84,99.2572872198,1610297.0
2017-12-19,105.62,105.63,105.25,98.8073108516,4535080.0
2017-12-20,105.1,105.29,105.04,98.5167011138,3026981.0
2017-12-21,104.94,105.01,104.87,98.5862046512,2098847.0
2017-12-22,104.99,105.04,104.95,98.6237613005,696874.0
2017-12-26,105.05,105.2,105.03,98.6613179499,2584778.0
2017-12-27,105.23,105.57,105.23,99.0838302556,2291488.0
2017-12-28,105.43,105.48,105.34,98.9617711451,1540546.0
2017-12-29,105.47,105.64,105.46,99.121386905,1849555.0
2018-01-02,105.44,105.47,105.09,98.7927662228,3902185.0
2018-01-03,105.35,105.41,105.22,98.8960470086,2135976.0
2018-01-04,105.1,105.29,105.02,98.8491011969,2430030.0
2018-01-05,105.28,105.32,105.06,98.7270420864,2163587.0
2018-01-08,105.2,105.22,105.01,98.6800962746,2450624.0
2018-01-09,104.92,104.92,104.58,98.2106381572,5924200.0
2018-01-10,104.29,104.62,104.23,98.1824706702,2142476.0
2018-01-11,104.52,104.73,104.42,98.2481948066,1798688.0
2018-01-12,104.42,104.61,104.4,98.1824706702,1430710.0
2018-01-16,104.74,104.76,104.48,98.2294164819,5927505.0
2018-01-17,104.46,104.63,104.32,98.0134657479,2186145.0
2018-01-18,104.11,104.21,103.98,97.7036233905,3326215.0
2018-01-19,104.0,104.0,103.73,97.4501160071,2921631.0
2018-01-22,103.87,103.95,103.67,97.4125593577,8047404.0
2018-01-23,103.99,104.11,103.9,97.6942342281,1780075.0
2018-01-24,103.87,103.95,103.73,97.5064509812,1952198.0
2018-01-25,103.74,104.09,103.62,97.7224017152,3341952.0
2018-01-26,103.96,103.96,103.66,97.4313376824,3324858.0
2018-01-29,103.5,103.55,103.31,97.1872194613,2328244.0
2018-01-30,103.42,103.48,103.22,96.961879565,2346906.0
2018-01-31,103.44,103.49,103.02,96.990047052,2966405.0
2018-02-01,103.1,103.1,102.57,96.4903004358,8958312.0
2018-02-02,102.29,102.37,102.11,96.1329289527,5753531.0
2018-02-05,102.25,103.31,102.09,96.9229080206,6901979.0
2018-02-06,102.95,103.04,102.61,96.4997049486,5382882.0
2018-02-07,102.75,102.77,102.19,96.2175695672,4773709.0
2018-02-08,102.03,102.53,101.89,96.3022101816,5685261.0
2018-02-09,102.11,102.81,102.11,96.1329289527,4376918.0
2018-02-12,102.22,102.36,102.08,96.1047154146,2836265.0
2018-02-13,102.27,102.39,102.18,96.2645921307,2698089.0
2018-02-14,102.06,102.06,101.63,95.6815123425,4141940.0
2018-02-15,101.76,101.96,101.74,95.7097258807,3057291.0
2018-02-16,102.09,102.18,101.96,95.9354341858,2277771.0
2018-02-20,101.81,101.96,101.72,95.8319845459,2138272.0
2018-02-21,102.0,102.0,101.47,95.5498491645,2253855.0
2018-02-22,101.76,101.87,101.7001,95.6815123425,4412008.0
2018-02-23,102.01,102.21,101.98,96.0482883383,4484674.0
2018-02-26,102.36,102.45,102.2,96.1611424909,2725643.0
2018-02-27,102.29,102.33,101.74,95.8601980841,3308886.0
2018-02-28,102.05,102.19,101.97,96.0859063892,2521402.0
2018-03-01,102.16,102.61,102.03,96.4990635608,5352579.0
2018-03-02,102.32,102.33,102.01,96.1411363363,2140780.0
2018-03-05,102.35,102.35,101.82,96.0186875489,2059342.0
2018-03-06,101.97,102.15,101.92,96.0092684114,2331340.0
2018-03-07,102.16,102.22,101.92,96.0092684114,1258112.0
2018-03-08,102.07,102.24,102.02,96.2070702987,1637019.0
2018-03-09,101.89,102.0,101.77,95.9998492739,1604478.0
2018-03-12,102.0,102.17,101.94,96.2259085736,1885719.0
2018-03-13,102.32,102.38,102.13,96.3860339109,1742071.0
2018-03-14,102.27,102.66,102.25,96.5744166607,2598905.0
2018-03-15,102.51,102.62,102.39,96.5367401107,2757956.0
2018-03-16,102.36,102.39,102.24,96.4237104609,3595261.0
2018-03-19,102.15,102.46,102.14,96.329519086,2824964.0
2018-03-20,102.09,102.16,102.04,96.1411363363,2600627.0
2018-03-21,101.94,102.22,101.68,96.2070702987,3365609.0
2018-03-22,102.52,102.77,102.39,96.6026740731,5026477.0
2018-03-23,102.46,102.75,102.46,96.734541998,2518958.0
2018-03-26,102.52,102.65,102.39,96.4708061483,4185089.0
2018-03-27,102.53,103.05,102.52,97.0171161226,3495878.0
2018-03-28,103.21,103.26,102.89,96.9982778476,2762514.0
2018-03-29,103.01,103.31,103.01,97.1960797349,2572109.0
2018-04-02,102.94,103.34,102.89,97.2950136455,2748781.0
2018-04-03,102.96,103.0,102.75,96.9836545056,4229566.0
2018-04-04,103.0,103.0,102.68,96.9270437529,2216873.0
2018-04-05,102.57,102.61,102.43,96.6817304912,1789294.0
2018-04-06,102.8,102.96,102.66,97.1063111365,2651185.0
2018-04-09,102.74,102.94,102.65,97.1251813874,2071118.0
2018-04-10,102.81,102.87,102.68,96.9553491293,1622794.0
2018-04-11,102.96,103.0,102.76,97.0497003838,2521033.0
2018-04-12,102.72,102.73,102.46,96.7006007421,2188647.0
2018-04-13,102.4,102.63,102.4,96.7855168711,2937674.0
2018-04-16,102.33,102.55,102.31,96.7383412439,1637379.0
2018-04-17,102.48,102.66,102.44,96.7949519966,1301847.0
2018-04-18,102.38,102.5,102.19,96.4175469786,2127606.0
2018-04-19,101.95,102.02,101.79,96.153363466,3181502.0
2018-04-20,101.78,101.84,101.57,95.8325692006,2309432.0
2018-04-23,101.48,101.53,101.34,95.7382179461,5022804.0
2018-04-24,101.33,101.45,101.26,95.6249964407,3179197.0
2018-04-25,101.19,101.25,101.06,95.4174236808,3295766.0
2018-04-26,101.37,101.46,101.31,95.6910423189,1989519.0
2018-04-27,101.51,101.65,101.5,95.8514394515,2409325.0
2018-04-30,101.64,101.81,101.62,95.9552258315,3504377.0
2018-05-01,101.5,101.5,101.31,95.8053781126,1893967.0
2018-05-02,101.39,101.51,101.3,95.8242839593,3852560.0
2018-05-03,101.58,101.77,101.56,96.0700599663,6027127.0
2018-05-04,101.75,101.79,101.49,96.0795128896,2370639.0
2018-05-07,101.63,101.66,101.54,96.0322482729,1854923.0
