time,high,low,open,close,returns,vol_10,vol_20,vol_30,mom_10,mom_20,mom_30,mom_60,mom_90
2017-10-01,0.002401,0.00152,0.00195,0.001884,,,,,,,,,
2017-10-02,0.003117,0.001707,0.001884,0.00282,0.4968152866242037,,,,,,,,
2017-10-03,1316316.97,0.002116,0.00282,0.002442,-0.13404255319148928,,,,,,,,
2017-10-04,0.003494,0.002188,0.002442,0.003351,0.37223587223587207,,,,,,,,
2017-10-05,0.003652,0.002906,0.003351,0.003103,-0.07400775887794686,,,,,,,,
2017-10-06,13.92,0.002741,0.003103,0.003009,-0.030293264582661905,,,,,,,,
2017-10-07,5217704.29,0.002275,0.003009,0.0024,-0.20239282153539384,,,,,,,,
2017-10-08,0.002807,0.002253,0.0024,0.002689,0.12041666666666684,,,,,,,,
2017-10-09,0.003154,0.001419,0.002689,0.002126,-0.20937151357381933,,,,,,,,
2017-10-10,0.00256,0.00168,0.00179,0.00255,0.19943555973659466,,,,,,,,
2017-10-11,0.00339,0.00166,0.00255,0.0025,-0.019607843137254943,3.8240035001037582,,,0.3269639065817409,,,,
2017-10-12,0.00293,0.0018,0.0025,0.0018,-0.28,3.2366657778738057,,,-0.36170212765957455,,,,
2017-10-13,0.00288,0.0018,0.0018,0.00201,0.1166666666666667,3.2464960655360295,,,-0.17690417690417692,,,,
2017-10-14,0.00293,0.00199,0.00201,0.00274,0.36318407960198984,3.217571174129952,,,-0.1823336317517159,,,,
2017-10-15,0.00292,0.00199,0.00274,0.00225,-0.17883211678832123,3.32486517602146,,,-0.2748952626490493,,,,
2017-10-16,0.00392,0.00198,0.00297,0.00253,0.12444444444444458,3.391206695255965,,,-0.15918909936856096,,,,
2017-10-17,0.00253,0.00177,0.00253,0.00218,-0.13833992094861658,3.2962891315385443,,,-0.09166666666666656,,,,
2017-10-18,0.00216,0.00184,0.002,0.00192,-0.11926605504587162,3.2906654083582447,,,-0.28597991818519897,,,,
2017-10-19,0.00217,0.00178,0.00192,0.0018,-0.0625,3.1251510103910634,,,-0.15333960489181553,,,,
2017-10-20,0.00214,0.00178,0.0018,0.00213,0.18333333333333335,3.0973753886130684,,,-0.16470588235294126,,,,
2017-10-21,0.00256,0.00183,0.00213,0.00234,0.09859154929577474,3.1342056050152807,3.419403016690879,,-0.06399999999999995,0.2420382165605095,,,
2017-10-22,0.00265,0.00205,0.00234,0.00265,0.13247863247863245,2.719423571282792,2.9776007564110336,,0.4722222222222223,-0.06028368794326244,,,
2017-10-23,0.00319,0.00217,0.00265,0.00312,0.1773584905660377,2.7763204755854463,2.9786634765147078,,0.5522388059701491,0.27764127764127755,,,
2017-10-24,0.00314,0.00215,0.00312,0.00266,-0.14743589743589736,2.3564935343744136,2.745764171470225,,-0.029197080291970767,-0.20620710235750517,,,
