time,high,low,open,close
2017-11-08,1.854,1.571,1.712,1.608
2017-11-09,1.775,1.504,1.608,1.711
2017-11-10,1.628,1.385,1.704,1.563
2017-11-11,1.617,1.477,1.556,1.579
2017-11-12,1.61,1.43,1.58,1.46
2017-11-13,1.683,1.441,1.458,1.455
2017-11-14,1.6,1.41,1.46,1.59
2017-11-15,1.65,1.49,1.59,1.63
2017-11-16,1.7,1.52,1.63,1.67
2017-11-17,1.7,1.6,1.67,1.66
2017-11-18,1.68,1.61,1.65,1.67
2017-11-19,1.73,1.62,1.68,1.7
2017-11-20,1.78,1.68,1.7,1.73
2017-11-21,1.78,1.68,1.73,1.73
2017-11-22,2.44,1.71,1.74,2.28
2017-11-23,2.43,2.01,2.29,2.03
2017-11-24,2.13,1.84,2.0,1.96
2017-11-25,2.241,2.022,1.969,2.04
2017-11-26,2.292,2.097,2.04,2.181
2017-11-27,2.27,1.97,2.13,2.14
2017-11-28,2.26,2.05,2.14,2.12
2017-11-29,2.4,1.9,2.12,2.06
2017-11-30,2.24,1.92,2.06,2.18
2017-12-01,2.42,2.05,2.15,2.4
2017-12-02,2.52,2.38,2.39,2.47
2017-12-03,2.9,2.45,2.47,2.71
2017-12-04,2.79,2.51,2.72,2.67
2017-12-05,2.85,2.64,2.67,2.79
2017-12-06,3.69,2.77,2.79,3.31
2017-12-07,3.75,3.02,3.3,3.75
2017-12-08,3.93,3.17,3.75,3.75
2017-12-09,3.637,3.266,3.771,3.384
2017-12-10,3.67,2.94,3.36,3.39
2017-12-11,3.92,3.2,3.37,3.81
2017-12-12,4.18,3.79,3.84,4.12
2017-12-13,4.511,3.893,4.237,3.974
2017-12-14,4.47,3.77,3.96,4.4
2017-12-15,5.28,4.3,4.39,4.95
2017-12-16,6.24,4.89,4.95,5.9
2017-12-17,12.09,5.872,6.017,10.51
2017-12-18,10.53,5.692,10.49,8.367
2017-12-19,7.781,4.293,8.309,5.432
2017-12-20,7.062,3.819,5.414,4.873
2017-12-21,5.174,4.127,4.872,5.002
2017-12-22,4.933,3.553,5.049,3.84
2017-12-23,4.506,3.873,3.895,4.434
2017-12-24,4.758,3.999,4.377,4.013
2017-12-25,4.53,3.29,3.91,3.85
2017-12-26,4.3,3.47,3.85,4.22
2017-12-27,4.28,3.61,4.22,3.87
2017-12-28,3.91,3.4,3.87,3.74
2017-12-29,4.44,3.65,3.74,3.71
2017-12-30,4.14,3.65,3.71,3.78
2017-12-31,4.22,3.67,3.76,4.05
2018-01-01,4.77,3.9,4.1,4.51
2018-01-02,6.551,4.884,4.571,5.533
2018-01-03,7.12,5.34,5.46,7.07
2018-01-04,7.55,6.02,7.11,6.11
2018-01-05,7.35,3.69,6.18,5.51
2018-01-06,6.53,4.06,5.44,5.29
2018-01-07,6.6,4.2,5.29,5.37
2018-01-08,5.85,4.0,5.37,4.62
2018-01-09,5.79,4.0,4.62,4.84
2018-01-10,5.43,4.37,4.9,4.89
2018-01-11,5.44,4.64,4.89,5.23
2018-01-12,6.6,3.8,5.21,5.77
2018-01-13,6.352,4.871,5.841,6.096
2018-01-14,6.083,5.019,6.025,5.51
2018-01-15,5.657,4.785,5.51,5.248
2018-01-16,5.37,4.039,5.249,4.761
