time,high,low,open,close
2017-10-09,3534.92,3083.3,3792.14,3345.07
2017-10-10,3479.75,3303.38,3345.07,3341.24
2017-10-11,3409.89,3305.48,3341.24,3349.66
2017-10-12,4076.47,3544.62,3349.66,4047.17
2017-10-13,4405.14,3616.02,4047.17,3750.89
2017-10-14,3903.21,3631.3,3750.89,3869.59
2017-10-15,3780.06,3600.39,3869.59,3672.15
2017-10-16,4026.28,3745.5,3672.15,4011.7
2017-10-17,4083.99,3900.29,4011.01,4039.15
2017-10-18,4235.9,4096.64,4041.5,4184.72
2017-10-19,4535.52,4307.22,4183.97,4509.43
2017-10-20,4974.25,4565.83,4509.43,4912.18
2017-10-21,5104.09,4742.45,4912.18,4835.72
2017-10-22,4929.78,4695.71,4834.75,4909.72
2017-10-23,5033.73,4828.54,4912.72,4959.28
2017-10-24,4967.56,4250.18,4959.28,4424.74
2017-10-25,4561.73,4336.42,4424.74,4557.31
2017-10-26,4886.01,4641.38,4557.31,4826.55
2017-10-27,5046.6,4830.61,4829.44,4870.99
2017-10-28,4907.81,4784.79,4776.44,4845.52
2017-10-29,5039.05,4576.71,4845.52,5004.33
2017-10-30,4672.09,4545.87,5004.33,4606.73
2017-10-31,4857.9,4533.97,4606.73,4853.77
2017-11-01,5339.35,4793.42,4853.77,5324.41
2017-11-02,5820.71,5101.74,5324.41,5429.5
2017-11-03,5296.33,4807.74,5429.5,4896.96
2017-11-04,4602.29,4257.9,4895.81,4508.3
2017-11-05,5006.26,4766.29,4508.3,4868.69
2017-11-06,4733.55,4346.45,4868.69,4427.01
2017-11-07,3978.51,3814.25,4428.05,3963.96
2017-11-08,3943.06,3405.08,3963.96,3661.89
2017-11-09,3774.25,3382.48,3661.89,3469.11
2017-11-10,3719.16,3488.56,3469.11,3593.41
2017-11-11,4237.16,3652.78,3594.2,3772.92
2017-11-12,4266.94,3649.3,3772.92,3810.5
2017-11-13,4004.51,3424.94,3810.5,3837.2
2017-11-14,4536.02,4144.32,3837.2,4226.61
2017-11-15,4752.65,4196.97,4226.61,4685.91
2017-11-16,5113.85,4536.45,4685.91,4995.91
2017-11-17,5359.98,5038.33,4995.91,5104.98
2017-11-18,4913.22,4664.55,5106.17,4685.44
2017-11-19,5128.26,4537.92,4687.54,5002.53
2017-11-20,5226.88,5024.65,5000.26,5115.74
2017-11-21,5161.77,4925.72,5047.7,5103.81
2017-11-22,5357.32,5105.4,5104.96,5110.91
2017-11-23,5709.01,5007.69,5110.91,5140.69
2017-11-24,5674.5,4677.87,5086.2,4747.01
2017-11-25,4639.89,4155.54,4776.87,4639.01
2017-11-26,5266.54,4754.43,4639.89,4973.67
2017-11-27,5013.41,4796.51,4973.67,5002.1
2017-11-28,5243.73,4933.27,5001.08,5177.89
2017-11-29,5572.44,5043.46,5174.43,5546.76
2017-11-30,5162.95,4926.75,5546.76,5024.79
2017-12-01,5267.18,5030.78,5041.48,5256.01
2017-12-02,5285.92,5163.25,5256.01,5256.9
2017-12-03,5040.68,4846.9,5258.16,4958.69
2017-12-04,4540.91,4413.06,4903.6,4521.72
2017-12-05,4562.52,4361.1,4562.12,4522.62
2017-12-06,5537.0,4201.85,4522.62,5357.33
2017-12-07,6183.75,4787.04,5362.6,6173.78
2017-12-08,6657.47,4991.53,6176.27,5709.48
2017-12-09,6359.96,5071.06,5721.29,5582.68
2017-12-10,6205.72,5281.75,5586.24,6031.31
2017-12-11,7024.54,6096.26,6172.95,6125.95
2017-12-12,8211.43,6365.3,6240.16,6464.55
2017-12-13,6948.83,5749.45,6422.27,5894.8
2017-12-14,5431.69,4741.44,5890.66,5183.61
2017-12-15,4774.27,3927.26,5183.61,4254.36
2017-12-16,4216.34,3613.41,4254.36,4140.49
2017-12-17,3310.99,3054.25,4191.12,3146.45
2017-12-18,3496.49,3031.54,3143.12,3134.47
2017-12-19,3428.94,2989.56,3134.47,3037.4
2017-12-20,3403.57,3118.61,3026.77,3157.3
2017-12-21,3170.03,2937.53,3157.3,2995.66
2017-12-22,3228.74,2860.35,2995.66,3074.67
2017-12-23,3005.84,2926.68,3074.67,2978.36
2017-12-24,2661.01,2584.07,2977.13,2604.75
2017-12-25,2268.47,2063.06,2604.75,2118.83
2017-12-26,1740.85,1514.92,2118.83,1689.16
2017-12-27,1577.59,1495.97,1683.72,1527.2
2017-12-28,1607.58,1512.24,1529.44,1538.3
2017-12-29,1701.43,1623.84,1533.6,1645.14
2017-12-30,1760.87,1610.84,1653.47,1615.52
2017-12-31,1639.67,1552.07,1615.22,1606.59
